transfer_id,task_from,task_to,transfer_size
698,30/ID00029,517/ID00516,84.0
699,120/ID00119,518/ID00517,84.0
700,88/ID00087,518/ID00517,84.0
701,1/ID00000,519/ID00518,84.0
702,89/ID00088,519/ID00518,84.0
703,89/ID00088,520/ID00519,84.0
704,40/ID00039,520/ID00519,84.0
705,47/ID00046,521/ID00520,84.0
706,89/ID00088,521/ID00520,84.0
707,89/ID00088,522/ID00521,84.0
708,76/ID00075,522/ID00521,84.0
709,136/ID00135,523/ID00522,84.0
710,89/ID00088,523/ID00522,84.0
711,63/ID00062,524/ID00523,84.0
712,90/ID00089,524/ID00523,84.0
713,81/ID00080,525/ID00524,84.0
714,90/ID00089,525/ID00524,84.0
715,105/ID00104,526/ID00525,84.0
716,90/ID00089,526/ID00525,84.0
717,125/ID00124,527/ID00526,84.0
718,91/ID00090,527/ID00526,84.0
719,149/ID00148,528/ID00527,84.0
720,91/ID00090,528/ID00527,84.0
721,160/ID00159,529/ID00528,84.0
722,91/ID00090,529/ID00528,84.0
723,5/ID00004,530/ID00529,84.0
724,92/ID00091,530/ID00529,84.0
725,92/ID00091,531/ID00530,84.0
726,69/ID00068,531/ID00530,84.0
727,92/ID00091,532/ID00531,84.0
728,93/ID00092,532/ID00531,84.0
729,39/ID00038,533/ID00532,84.0
730,93/ID00092,533/ID00532,84.0
731,138/ID00137,534/ID00533,84.0
732,93/ID00092,534/ID00533,84.0
733,143/ID00142,535/ID00534,84.0
734,93/ID00092,535/ID00534,84.0
735,24/ID00023,536/ID00535,84.0
736,94/ID00093,536/ID00535,84.0
737,94/ID00093,537/ID00536,84.0
738,38/ID00037,537/ID00536,84.0
739,46/ID00045,538/ID00537,84.0
740,94/ID00093,538/ID00537,84.0
741,61/ID00060,539/ID00538,84.0
742,94/ID00093,539/ID00538,84.0
743,101/ID00100,540/ID00539,84.0
744,94/ID00093,540/ID00539,84.0
745,135/ID00134,541/ID00540,84.0
746,94/ID00093,541/ID00540,84.0
747,161/ID00160,542/ID00541,84.0
748,94/ID00093,542/ID00541,84.0
749,95/ID00094,543/ID00542,84.0
750,20/ID00019,543/ID00542,84.0
751,95/ID00094,544/ID00543,84.0
752,66/ID00065,544/ID00543,84.0
753,95/ID00094,545/ID00544,84.0
754,160/ID00159,545/ID00544,84.0
755,95/ID00094,546/ID00545,84.0
756,165/ID00164,546/ID00545,84.0
757,70/ID00069,547/ID00546,84.0
758,96/ID00095,547/ID00546,84.0
759,72/ID00071,548/ID00547,84.0
760,96/ID00095,548/ID00547,84.0
761,96/ID00095,549/ID00548,84.0
762,108/ID00107,549/ID00548,84.0
763,96/ID00095,550/ID00549,84.0
764,119/ID00118,550/ID00549,84.0
765,96/ID00095,551/ID00550,84.0
766,136/ID00135,551/ID00550,84.0
767,96/ID00095,552/ID00551,84.0
768,149/ID00148,552/ID00551,84.0
769,97/ID00096,553/ID00552,84.0
770,8/ID00007,553/ID00552,84.0
771,148/ID00147,554/ID00553,84.0
772,97/ID00096,554/ID00553,84.0
773,98/ID00097,555/ID00554,84.0
774,18/ID00017,555/ID00554,84.0
775,98/ID00097,556/ID00555,84.0
776,154/ID00153,556/ID00555,84.0
777,99/ID00098,557/ID00556,84.0
778,42/ID00041,557/ID00556,84.0
779,99/ID00098,558/ID00557,84.0
780,112/ID00111,558/ID00557,84.0
781,45/ID00044,559/ID00558,84.0
782,100/ID00099,559/ID00558,84.0
783,100/ID00099,560/ID00559,84.0
784,120/ID00119,560/ID00559,84.0
785,100/ID00099,561/ID00560,84.0
786,145/ID00144,561/ID00560,84.0
787,47/ID00046,562/ID00561,84.0
788,101/ID00100,562/ID00561,84.0
789,62/ID00061,563/ID00562,84.0
790,101/ID00100,563/ID00562,84.0
791,101/ID00100,564/ID00563,84.0
792,68/ID00067,564/ID00563,84.0
793,70/ID00069,565/ID00564,84.0
794,101/ID00100,565/ID00564,84.0
795,101/ID00100,566/ID00565,84.0
796,93/ID00092,566/ID00565,84.0
797,99/ID00098,567/ID00566,84.0
798,101/ID00100,567/ID00566,84.0
799,101/ID00100,568/ID00567,84.0
800,122/ID00121,568/ID00567,84.0
801,101/ID00100,569/ID00568,84.0
802,124/ID00123,569/ID00568,84.0
803,148/ID00147,570/ID00569,84.0
804,101/ID00100,570/ID00569,84.0
805,160/ID00159,571/ID00570,84.0
806,101/ID00100,571/ID00570,84.0
807,102/ID00101,572/ID00571,84.0
808,91/ID00090,572/ID00571,84.0
809,100/ID00099,573/ID00572,84.0
810,102/ID00101,573/ID00572,84.0
811,45/ID00044,574/ID00573,84.0
812,103/ID00102,574/ID00573,84.0
813,71/ID00070,575/ID00574,84.0
814,103/ID00102,575/ID00574,84.0
815,104/ID00103,576/ID00575,84.0
816,6/ID00005,576/ID00575,84.0
817,104/ID00103,577/ID00576,84.0
818,16/ID00015,577/ID00576,84.0
819,36/ID00035,578/ID00577,84.0
820,104/ID00103,578/ID00577,84.0
821,116/ID00115,579/ID00578,84.0
822,104/ID00103,579/ID00578,84.0
823,104/ID00103,580/ID00579,84.0
824,141/ID00140,580/ID00579,84.0
825,105/ID00104,581/ID00580,84.0
826,104/ID00103,581/ID00580,84.0
827,105/ID00104,582/ID00581,84.0
828,133/ID00132,582/ID00581,84.0
829,105/ID00104,583/ID00582,84.0
830,151/ID00150,583/ID00582,84.0
831,106/ID00105,584/ID00583,84.0
832,74/ID00073,584/ID00583,84.0
833,109/ID00108,585/ID00584,84.0
834,106/ID00105,585/ID00584,84.0
835,106/ID00105,586/ID00585,84.0
836,124/ID00123,586/ID00585,84.0
837,106/ID00105,587/ID00586,84.0
838,140/ID00139,587/ID00586,84.0
839,106/ID00105,588/ID00587,84.0
840,142/ID00141,588/ID00587,84.0
841,106/ID00105,589/ID00588,84.0
842,166/ID00165,589/ID00588,84.0
843,107/ID00106,590/ID00589,84.0
844,26/ID00025,590/ID00589,84.0
845,107/ID00106,591/ID00590,84.0
846,87/ID00086,591/ID00590,84.0
847,107/ID00106,592/ID00591,84.0
848,154/ID00153,592/ID00591,84.0
849,108/ID00107,593/ID00592,84.0
850,58/ID00057,593/ID00592,84.0
851,117/ID00116,594/ID00593,84.0
852,108/ID00107,594/ID00593,84.0
853,108/ID00107,595/ID00594,84.0
854,120/ID00119,595/ID00594,84.0
855,109/ID00108,596/ID00595,84.0
856,8/ID00007,596/ID00595,84.0
857,109/ID00108,597/ID00596,84.0
858,23/ID00022,597/ID00596,84.0
859,109/ID00108,598/ID00597,84.0
860,52/ID00051,598/ID00597,84.0
861,110/ID00109,599/ID00598,84.0
862,10/ID00009,599/ID00598,84.0
863,110/ID00109,600/ID00599,84.0
864,64/ID00063,600/ID00599,84.0
865,110/ID00109,601/ID00600,84.0
866,124/ID00123,601/ID00600,84.0
867,110/ID00109,602/ID00601,84.0
868,146/ID00145,602/ID00601,84.0
869,110/ID00109,603/ID00602,84.0
870,148/ID00147,603/ID00602,84.0
871,110/ID00109,604/ID00603,84.0
872,156/ID00155,604/ID00603,84.0
873,110/ID00109,605/ID00604,84.0
874,160/ID00159,605/ID00604,84.0
875,2/ID00001,606/ID00605,84.0
876,111/ID00110,606/ID00605,84.0
877,5/ID00004,607/ID00606,84.0
878,111/ID00110,607/ID00606,84.0
879,111/ID00110,608/ID00607,84.0
880,37/ID00036,608/ID00607,84.0
881,47/ID00046,609/ID00608,84.0
882,111/ID00110,609/ID00608,84.0
883,120/ID00119,610/ID00609,84.0
884,111/ID00110,610/ID00609,84.0
885,27/ID00026,611/ID00610,84.0
886,112/ID00111,611/ID00610,84.0
887,47/ID00046,612/ID00611,84.0
888,112/ID00111,612/ID00611,84.0
889,72/ID00071,613/ID00612,84.0
890,112/ID00111,613/ID00612,84.0
891,7/ID00006,614/ID00613,84.0
892,113/ID00112,614/ID00613,84.0
893,123/ID00122,615/ID00614,84.0
894,113/ID00112,615/ID00614,84.0
895,114/ID00113,616/ID00615,84.0
896,19/ID00018,616/ID00615,84.0
897,114/ID00113,617/ID00616,84.0
898,106/ID00105,617/ID00616,84.0
899,114/ID00113,618/ID00617,84.0
900,143/ID00142,618/ID00617,84.0
901,114/ID00113,619/ID00618,84.0
902,161/ID00160,619/ID00618,84.0
903,115/ID00114,620/ID00619,84.0
904,32/ID00031,620/ID00619,84.0
905,115/ID00114,621/ID00620,84.0
906,81/ID00080,621/ID00620,84.0
907,116/ID00115,622/ID00621,84.0
908,73/ID00072,622/ID00621,84.0
909,116/ID00115,623/ID00622,84.0
910,90/ID00089,623/ID00622,84.0
911,96/ID00095,624/ID00623,84.0
912,116/ID00115,624/ID00623,84.0
913,117/ID00116,625/ID00624,84.0
914,47/ID00046,625/ID00624,84.0
915,117/ID00116,626/ID00625,84.0
916,49/ID00048,626/ID00625,84.0
917,117/ID00116,627/ID00626,84.0
918,94/ID00093,627/ID00626,84.0
919,136/ID00135,628/ID00627,84.0
920,117/ID00116,628/ID00627,84.0
921,117/ID00116,629/ID00628,84.0
922,163/ID00162,629/ID00628,84.0
923,117/ID00116,630/ID00629,84.0
924,164/ID00163,630/ID00629,84.0
925,118/ID00117,631/ID00630,84.0
926,135/ID00134,631/ID00630,84.0
927,118/ID00117,632/ID00631,84.0
928,158/ID00157,632/ID00631,84.0
929,119/ID00118,633/ID00632,84.0
930,121/ID00120,633/ID00632,84.0
931,119/ID00118,634/ID00633,84.0
932,152/ID00151,634/ID00633,84.0
933,119/ID00118,635/ID00634,84.0
934,156/ID00155,635/ID00634,84.0
935,25/ID00024,636/ID00635,84.0
936,120/ID00119,636/ID00635,84.0
937,120/ID00119,637/ID00636,84.0
938,66/ID00065,637/ID00636,84.0
939,120/ID00119,638/ID00637,84.0
940,80/ID00079,638/ID00637,84.0
941,117/ID00116,639/ID00638,84.0
942,120/ID00119,639/ID00638,84.0
943,8/ID00007,640/ID00639,84.0
944,121/ID00120,640/ID00639,84.0
945,36/ID00035,641/ID00640,84.0
946,121/ID00120,641/ID00640,84.0
947,2/ID00001,642/ID00641,84.0
948,122/ID00121,642/ID00641,84.0
949,6/ID00005,643/ID00642,84.0
950,122/ID00121,643/ID00642,84.0
951,41/ID00040,644/ID00643,84.0
952,122/ID00121,644/ID00643,84.0
953,44/ID00043,645/ID00644,84.0
954,122/ID00121,645/ID00644,84.0
955,76/ID00075,646/ID00645,84.0
956,122/ID00121,646/ID00645,84.0
957,127/ID00126,647/ID00646,84.0
958,122/ID00121,647/ID00646,84.0
959,12/ID00011,648/ID00647,84.0
960,123/ID00122,648/ID00647,84.0
961,123/ID00122,649/ID00648,84.0
962,19/ID00018,649/ID00648,84.0
963,124/ID00123,650/ID00649,84.0
964,123/ID00122,650/ID00649,84.0
965,128/ID00127,651/ID00650,84.0
966,123/ID00122,651/ID00650,84.0
967,161/ID00160,652/ID00651,84.0
968,123/ID00122,652/ID00651,84.0
969,124/ID00123,653/ID00652,84.0
970,10/ID00009,653/ID00652,84.0
971,114/ID00113,654/ID00653,84.0
972,124/ID00123,654/ID00653,84.0
973,137/ID00136,655/ID00654,84.0
974,124/ID00123,655/ID00654,84.0
975,149/ID00148,656/ID00655,84.0
976,124/ID00123,656/ID00655,84.0
977,125/ID00124,657/ID00656,84.0
978,48/ID00047,657/ID00656,84.0
979,138/ID00137,658/ID00657,84.0
980,125/ID00124,658/ID00657,84.0
981,125/ID00124,659/ID00658,84.0
982,165/ID00164,659/ID00658,84.0
983,126/ID00125,660/ID00659,84.0
984,34/ID00033,660/ID00659,84.0
985,126/ID00125,661/ID00660,84.0
986,39/ID00038,661/ID00660,84.0
987,126/ID00125,662/ID00661,84.0
988,52/ID00051,662/ID00661,84.0
989,126/ID00125,663/ID00662,84.0
990,118/ID00117,663/ID00662,84.0
991,126/ID00125,664/ID00663,84.0
992,154/ID00153,664/ID00663,84.0
993,127/ID00126,665/ID00664,84.0
994,12/ID00011,665/ID00664,84.0
995,127/ID00126,666/ID00665,84.0
996,67/ID00066,666/ID00665,84.0
997,127/ID00126,667/ID00666,84.0
998,101/ID00100,667/ID00666,84.0
999,128/ID00127,668/ID00667,84.0
1000,48/ID00047,668/ID00667,84.0
1001,128/ID00127,669/ID00668,84.0
1002,73/ID00072,669/ID00668,84.0
1003,128/ID00127,670/ID00669,84.0
1004,92/ID00091,670/ID00669,84.0
1005,128/ID00127,671/ID00670,84.0
1006,104/ID00103,671/ID00670,84.0
1007,82/ID00081,672/ID00671,84.0
1008,129/ID00128,672/ID00671,84.0
1009,129/ID00128,673/ID00672,84.0
1010,92/ID00091,673/ID00672,84.0
1011,129/ID00128,674/ID00673,84.0
1012,111/ID00110,674/ID00673,84.0
1013,114/ID00113,675/ID00674,84.0
1014,129/ID00128,675/ID00674,84.0
1015,127/ID00126,676/ID00675,84.0
1016,129/ID00128,676/ID00675,84.0
1017,129/ID00128,677/ID00676,84.0
1018,135/ID00134,677/ID00676,84.0
1019,130/ID00129,678/ID00677,84.0
1020,12/ID00011,678/ID00677,84.0
1021,60/ID00059,679/ID00678,84.0
1022,130/ID00129,679/ID00678,84.0
1023,130/ID00129,680/ID00679,84.0
1024,123/ID00122,680/ID00679,84.0
1025,136/ID00135,681/ID00680,84.0
1026,130/ID00129,681/ID00680,84.0
1027,130/ID00129,682/ID00681,84.0
1028,157/ID00156,682/ID00681,84.0
1029,33/ID00032,683/ID00682,84.0
1030,131/ID00130,683/ID00682,84.0
1031,104/ID00103,684/ID00683,84.0
1032,131/ID00130,684/ID00683,84.0
1033,14/ID00013,685/ID00684,84.0
1034,132/ID00131,685/ID00684,84.0
1035,44/ID00043,686/ID00685,84.0
1036,132/ID00131,686/ID00685,84.0
1037,65/ID00064,687/ID00686,84.0
1038,132/ID00131,687/ID00686,84.0
1039,77/ID00076,688/ID00687,84.0
1040,132/ID00131,688/ID00687,84.0
1041,80/ID00079,689/ID00688,84.0
1042,132/ID00131,689/ID00688,84.0
1043,114/ID00113,690/ID00689,84.0
1044,132/ID00131,690/ID00689,84.0
1045,128/ID00127,691/ID00690,84.0
1046,132/ID00131,691/ID00690,84.0
1047,136/ID00135,692/ID00691,84.0
1048,132/ID00131,692/ID00691,84.0
1049,152/ID00151,693/ID00692,84.0
1050,132/ID00131,693/ID00692,84.0
1051,89/ID00088,694/ID00693,84.0
1052,133/ID00132,694/ID00693,84.0
1053,138/ID00137,695/ID00694,84.0
1054,133/ID00132,695/ID00694,84.0
1055,148/ID00147,696/ID00695,84.0
1056,133/ID00132,696/ID00695,84.0
1057,152/ID00151,697/ID00696,84.0
1058,133/ID00132,697/ID00696,84.0
1059,166/ID00165,698/ID00697,84.0
1060,133/ID00132,698/ID00697,84.0
1061,134/ID00133,699/ID00698,84.0
1062,69/ID00068,699/ID00698,84.0
1063,134/ID00133,700/ID00699,84.0
1064,94/ID00093,700/ID00699,84.0
1065,124/ID00123,701/ID00700,84.0
1066,134/ID00133,701/ID00700,84.0
1067,134/ID00133,702/ID00701,84.0
1068,146/ID00145,702/ID00701,84.0
1069,6/ID00005,703/ID00702,84.0
1070,135/ID00134,703/ID00702,84.0
1071,7/ID00006,704/ID00703,84.0
1072,135/ID00134,704/ID00703,84.0
1073,88/ID00087,705/ID00704,84.0
1074,135/ID00134,705/ID00704,84.0
1075,130/ID00129,706/ID00705,84.0
1076,135/ID00134,706/ID00705,84.0
1077,136/ID00135,707/ID00706,84.0
1078,42/ID00041,707/ID00706,84.0
1079,81/ID00080,708/ID00707,84.0
1080,136/ID00135,708/ID00707,84.0
1081,97/ID00096,709/ID00708,84.0
1082,136/ID00135,709/ID00708,84.0
1083,136/ID00135,710/ID00709,84.0
1084,129/ID00128,710/ID00709,84.0
1085,137/ID00136,711/ID00710,84.0
1086,49/ID00048,711/ID00710,84.0
1087,137/ID00136,712/ID00711,84.0
1088,55/ID00054,712/ID00711,84.0
1089,137/ID00136,713/ID00712,84.0
1090,79/ID00078,713/ID00712,84.0
1091,138/ID00137,714/ID00713,84.0
1092,163/ID00162,714/ID00713,84.0
1093,139/ID00138,715/ID00714,84.0
1094,8/ID00007,715/ID00714,84.0
1095,139/ID00138,716/ID00715,84.0
1096,13/ID00012,716/ID00715,84.0
1097,139/ID00138,717/ID00716,84.0
1098,16/ID00015,717/ID00716,84.0
1099,36/ID00035,718/ID00717,84.0
1100,139/ID00138,718/ID00717,84.0
1101,139/ID00138,719/ID00718,84.0
1102,38/ID00037,719/ID00718,84.0
1103,139/ID00138,720/ID00719,84.0
1104,84/ID00083,720/ID00719,84.0
1105,139/ID00138,721/ID00720,84.0
1106,108/ID00107,721/ID00720,84.0
1107,110/ID00109,722/ID00721,84.0
1108,139/ID00138,722/ID00721,84.0
1109,22/ID00021,723/ID00722,84.0
1110,140/ID00139,723/ID00722,84.0
1111,18/ID00017,724/ID00723,84.0
1112,141/ID00140,724/ID00723,84.0
1113,138/ID00137,725/ID00724,84.0
1114,141/ID00140,725/ID00724,84.0
1115,36/ID00035,726/ID00725,84.0
1116,142/ID00141,726/ID00725,84.0
1117,142/ID00141,727/ID00726,84.0
1118,55/ID00054,727/ID00726,84.0
1119,142/ID00141,728/ID00727,84.0
1120,66/ID00065,728/ID00727,84.0
1121,72/ID00071,729/ID00728,84.0
1122,142/ID00141,729/ID00728,84.0
1123,83/ID00082,730/ID00729,84.0
1124,142/ID00141,730/ID00729,84.0
1125,142/ID00141,731/ID00730,84.0
1126,84/ID00083,731/ID00730,84.0
1127,12/ID00011,732/ID00731,84.0
1128,143/ID00142,732/ID00731,84.0
1129,39/ID00038,733/ID00732,84.0
1130,143/ID00142,733/ID00732,84.0
1131,40/ID00039,734/ID00733,84.0
1132,144/ID00143,734/ID00733,84.0
1133,70/ID00069,735/ID00734,84.0
1134,144/ID00143,735/ID00734,84.0
1135,98/ID00097,736/ID00735,84.0
1136,144/ID00143,736/ID00735,84.0
1137,124/ID00123,737/ID00736,84.0
1138,144/ID00143,737/ID00736,84.0
1139,137/ID00136,738/ID00737,84.0
1140,144/ID00143,738/ID00737,84.0
1141,144/ID00143,739/ID00738,84.0
1142,145/ID00144,739/ID00738,84.0
1143,162/ID00161,740/ID00739,84.0
1144,144/ID00143,740/ID00739,84.0
1145,166/ID00165,741/ID00740,84.0
1146,144/ID00143,741/ID00740,84.0
1147,65/ID00064,742/ID00741,84.0
1148,145/ID00144,742/ID00741,84.0
1149,92/ID00091,743/ID00742,84.0
1150,145/ID00144,743/ID00742,84.0
1151,154/ID00153,744/ID00743,84.0
1152,145/ID00144,744/ID00743,84.0
1153,38/ID00037,745/ID00744,84.0
1154,146/ID00145,745/ID00744,84.0
1155,67/ID00066,746/ID00745,84.0
1156,146/ID00145,746/ID00745,84.0
1157,86/ID00085,747/ID00746,84.0
1158,146/ID00145,747/ID00746,84.0
1159,95/ID00094,748/ID00747,84.0
1160,146/ID00145,748/ID00747,84.0
1161,163/ID00162,749/ID00748,84.0
1162,146/ID00145,749/ID00748,84.0
1163,147/ID00146,750/ID00749,84.0
1164,29/ID00028,750/ID00749,84.0
1165,147/ID00146,751/ID00750,84.0
1166,85/ID00084,751/ID00750,84.0
1167,147/ID00146,752/ID00751,84.0
1168,86/ID00085,752/ID00751,84.0
1169,147/ID00146,753/ID00752,84.0
1170,118/ID00117,753/ID00752,84.0
1171,148/ID00147,754/ID00753,84.0
1172,7/ID00006,754/ID00753,84.0
1173,148/ID00147,755/ID00754,84.0
1174,43/ID00042,755/ID00754,84.0
1175,148/ID00147,756/ID00755,84.0
1176,80/ID00079,756/ID00755,84.0
1177,148/ID00147,757/ID00756,84.0
1178,113/ID00112,757/ID00756,84.0
1179,149/ID00148,758/ID00757,84.0
1180,6/ID00005,758/ID00757,84.0
1181,149/ID00148,759/ID00758,84.0
1182,32/ID00031,759/ID00758,84.0
1183,149/ID00148,760/ID00759,84.0
1184,58/ID00057,760/ID00759,84.0
1185,149/ID00148,761/ID00760,84.0
1186,74/ID00073,761/ID00760,84.0
1187,150/ID00149,762/ID00761,84.0
1188,2/ID00001,762/ID00761,84.0
1189,81/ID00080,763/ID00762,84.0
1190,150/ID00149,763/ID00762,84.0
1191,98/ID00097,764/ID00763,84.0
1192,150/ID00149,764/ID00763,84.0
1193,150/ID00149,765/ID00764,84.0
1194,103/ID00102,765/ID00764,84.0
1195,116/ID00115,766/ID00765,84.0
1196,150/ID00149,766/ID00765,84.0
1197,5/ID00004,767/ID00766,84.0
1198,151/ID00150,767/ID00766,84.0
1199,29/ID00028,768/ID00767,84.0
1200,151/ID00150,768/ID00767,84.0
1201,34/ID00033,769/ID00768,84.0
1202,151/ID00150,769/ID00768,84.0
1203,109/ID00108,770/ID00769,84.0
1204,151/ID00150,770/ID00769,84.0
1205,33/ID00032,771/ID00770,84.0
1206,152/ID00151,771/ID00770,84.0
1207,46/ID00045,772/ID00771,84.0
1208,152/ID00151,772/ID00771,84.0
1209,64/ID00063,773/ID00772,84.0
1210,153/ID00152,773/ID00772,84.0
1211,76/ID00075,774/ID00773,84.0
1212,153/ID00152,774/ID00773,84.0
1213,153/ID00152,775/ID00774,84.0
1214,94/ID00093,775/ID00774,84.0
1215,114/ID00113,776/ID00775,84.0
1216,153/ID00152,776/ID00775,84.0
1217,155/ID00154,777/ID00776,84.0
1218,153/ID00152,777/ID00776,84.0
1219,154/ID00153,778/ID00777,84.0
1220,64/ID00063,778/ID00777,84.0
1221,79/ID00078,779/ID00778,84.0
1222,154/ID00153,779/ID00778,84.0
1223,127/ID00126,780/ID00779,84.0
1224,154/ID00153,780/ID00779,84.0
1225,154/ID00153,781/ID00780,84.0
1226,155/ID00154,781/ID00780,84.0
1227,1/ID00000,782/ID00781,84.0
1228,155/ID00154,782/ID00781,84.0
1229,77/ID00076,783/ID00782,84.0
1230,155/ID00154,783/ID00782,84.0
1231,88/ID00087,784/ID00783,84.0
1232,155/ID00154,784/ID00783,84.0
1233,26/ID00025,785/ID00784,84.0
1234,156/ID00155,785/ID00784,84.0
1235,82/ID00081,786/ID00785,84.0
1236,156/ID00155,786/ID00785,84.0
1237,157/ID00156,787/ID00786,84.0
1238,93/ID00092,787/ID00786,84.0
1239,104/ID00103,788/ID00787,84.0
1240,157/ID00156,788/ID00787,84.0
1241,128/ID00127,789/ID00788,84.0
1242,157/ID00156,789/ID00788,84.0
1243,157/ID00156,790/ID00789,84.0
1244,144/ID00143,790/ID00789,84.0
1245,21/ID00020,791/ID00790,84.0
1246,158/ID00157,791/ID00790,84.0
1247,158/ID00157,792/ID00791,84.0
1248,61/ID00060,792/ID00791,84.0
1249,158/ID00157,793/ID00792,84.0
1250,144/ID00143,793/ID00792,84.0
1251,23/ID00022,794/ID00793,84.0
1252,159/ID00158,794/ID00793,84.0
1253,35/ID00034,795/ID00794,84.0
1254,159/ID00158,795/ID00794,84.0
1255,159/ID00158,796/ID00795,84.0
1256,69/ID00068,796/ID00795,84.0
1257,106/ID00105,797/ID00796,84.0
1258,159/ID00158,797/ID00796,84.0
1259,159/ID00158,798/ID00797,84.0
1260,153/ID00152,798/ID00797,84.0
1261,160/ID00159,799/ID00798,84.0
1262,48/ID00047,799/ID00798,84.0
1263,160/ID00159,800/ID00799,84.0
1264,52/ID00051,800/ID00799,84.0
1265,59/ID00058,801/ID00800,84.0
1266,160/ID00159,801/ID00800,84.0
1267,70/ID00069,802/ID00801,84.0
1268,160/ID00159,802/ID00801,84.0
1269,139/ID00138,803/ID00802,84.0
1270,160/ID00159,803/ID00802,84.0
1271,5/ID00004,804/ID00803,84.0
1272,161/ID00160,804/ID00803,84.0
1273,6/ID00005,805/ID00804,84.0
1274,161/ID00160,805/ID00804,84.0
1275,97/ID00096,806/ID00805,84.0
1276,161/ID00160,806/ID00805,84.0
1277,139/ID00138,807/ID00806,84.0
1278,161/ID00160,807/ID00806,84.0
1279,2/ID00001,808/ID00807,84.0
1280,162/ID00161,808/ID00807,84.0
1281,65/ID00064,809/ID00808,84.0
1282,162/ID00161,809/ID00808,84.0
1283,70/ID00069,810/ID00809,84.0
1284,162/ID00161,810/ID00809,84.0
1285,82/ID00081,811/ID00810,84.0
1286,162/ID00161,811/ID00810,84.0
1287,116/ID00115,812/ID00811,84.0
1288,162/ID00161,812/ID00811,84.0
1289,162/ID00161,813/ID00812,84.0
1290,122/ID00121,813/ID00812,84.0
1291,124/ID00123,814/ID00813,84.0
1292,162/ID00161,814/ID00813,84.0
1293,103/ID00102,815/ID00814,84.0
1294,163/ID00162,815/ID00814,84.0
1295,12/ID00011,816/ID00815,84.0
1296,164/ID00163,816/ID00815,84.0
1297,47/ID00046,817/ID00816,84.0
1298,164/ID00163,817/ID00816,84.0
1299,99/ID00098,818/ID00817,84.0
1300,164/ID00163,818/ID00817,84.0
1301,141/ID00140,819/ID00818,84.0
1302,164/ID00163,819/ID00818,84.0
1303,165/ID00164,820/ID00819,84.0
1304,5/ID00004,820/ID00819,84.0
1305,36/ID00035,821/ID00820,84.0
1306,165/ID00164,821/ID00820,84.0
1307,45/ID00044,822/ID00821,84.0
1308,165/ID00164,822/ID00821,84.0
1309,165/ID00164,823/ID00822,84.0
1310,55/ID00054,823/ID00822,84.0
1311,165/ID00164,824/ID00823,84.0
1312,154/ID00153,824/ID00823,84.0
1313,32/ID00031,825/ID00824,84.0
1314,166/ID00165,825/ID00824,84.0
1315,166/ID00165,826/ID00825,84.0
1316,37/ID00036,826/ID00825,84.0
1317,166/ID00165,827/ID00826,84.0
1318,52/ID00051,827/ID00826,84.0
1319,166/ID00165,828/ID00827,84.0
1320,55/ID00054,828/ID00827,84.0
1321,204/ID00203,829/ID00828,4.0
1322,205/ID00204,829/ID00828,5.0
1323,202/ID00201,829/ID00828,5.0
1324,203/ID00202,829/ID00828,4.0
1325,208/ID00207,829/ID00828,5.0
1326,209/ID00208,829/ID00828,3.0
1327,206/ID00205,829/ID00828,4.0
1328,207/ID00206,829/ID00828,3.0
1329,307/ID00306,829/ID00828,3.0
1330,308/ID00307,829/ID00828,4.0
1331,305/ID00304,829/ID00828,4.0
1332,306/ID00305,829/ID00828,6.0
1333,303/ID00302,829/ID00828,3.0
1334,304/ID00303,829/ID00828,5.0
1335,201/ID00200,829/ID00828,4.0
1336,301/ID00300,829/ID00828,5.0
1337,302/ID00301,829/ID00828,4.0
1338,601/ID00600,829/ID00828,4.0
1339,603/ID00602,829/ID00828,5.0
1340,602/ID00601,829/ID00828,5.0
1341,605/ID00604,829/ID00828,4.0
1342,604/ID00603,829/ID00828,4.0
1343,702/ID00701,829/ID00828,3.0
1344,701/ID00700,829/ID00828,4.0
1345,704/ID00703,829/ID00828,4.0
1346,703/ID00702,829/ID00828,3.0
1347,503/ID00502,829/ID00828,4.0
1348,504/ID00503,829/ID00828,4.0
1349,505/ID00504,829/ID00828,5.0
1350,506/ID00505,829/ID00828,3.0
1351,501/ID00500,829/ID00828,4.0
1352,502/ID00501,829/ID00828,5.0
1353,401/ID00400,829/ID00828,4.0
1354,402/ID00401,829/ID00828,4.0
1355,403/ID00402,829/ID00828,4.0
1356,404/ID00403,829/ID00828,5.0
1357,405/ID00404,829/ID00828,4.0
1358,406/ID00405,829/ID00828,4.0
1359,407/ID00406,829/ID00828,5.0
1360,320/ID00319,829/ID00828,4.0
1361,711/ID00710,829/ID00828,5.0
1362,510/ID00509,829/ID00828,3.0
1363,509/ID00508,829/ID00828,4.0
1364,508/ID00507,829/ID00828,5.0
1365,507/ID00506,829/ID00828,5.0
1366,715/ID00714,829/ID00828,4.0
1367,714/ID00713,829/ID00828,5.0
1368,713/ID00712,829/ID00828,5.0
1369,712/ID00711,829/ID00828,4.0
1370,707/ID00706,829/ID00828,4.0
1371,512/ID00511,829/ID00828,4.0
1372,708/ID00707,829/ID00828,4.0
1373,513/ID00512,829/ID00828,5.0
1374,705/ID00704,829/ID00828,3.0
1375,706/ID00705,829/ID00828,5.0
1376,511/ID00510,829/ID00828,4.0
1377,321/ID00320,829/ID00828,5.0
